Date,TMax,TMin,Precip,Snow,SDep,Rs,Wind,TDew,ASCEr,ASCEg,Penman,KimbPeng,KimbPen,FAO56PM,PreTay,85Harg
Units,C,C,mm/day,mm/day,mm,MJ/m2,m/s,C,mm/day,mm/day,mm/day,mm/day,mm/day,mm/day,mm/day,mm/day
1961-11-15,8.812408168,4.042408168,5.85,0,0,5.108641719360047,3.3,3.846775481,1.3656440265716883,0.9768733127099335,1.1856653386154554,1.1202043184722588,1.383222843948873,0.9802344307518822,0.7850845184044721,0.9606581076530283
1961-11-16,9.022408168,1.702408168,0.12,0,0,7.503028840120938,3.3,1.506775481,1.8137712794481111,1.2487123826435367,1.4647035862290343,1.2926996376110205,1.6742449356982487,1.2670300375066523,0.8598091376740722,1.1283108429867892
1961-11-17,8.792408168,-2.517591832,0.0,0,0,10.520978813034368,3.3,-2.7132245189999997,2.3685921597240207,1.5721047314204337,1.7611532129266712,1.597890762857092,2.1408013275541973,1.617523573832575,0.9130144274756063,1.2560552360933395
1961-11-18,11.43240817,4.482408168,0.0,0,0,7.001079385654538,3.3,4.286775481,1.9109086527320667,1.315498480365005,1.5198146589951411,0.9116735058830688,1.304778818439689,1.3353278108008175,0.8933169906835192,1.2082978606867365
1961-11-19,9.822408167999999,1.8724081680000002,0.38,0,0,7.8616724495524375,3.3,1.6767754810000002,1.9582224385341074,1.3321138012217824,1.536684039146511,1.1665457313650052,1.5860069209264769,1.3564989156381217,0.863515846377906,1.17591092417506
1961-11-20,9.092408168,2.882408168,0.17,0,0,6.275244699540609,3.3,2.686775481,1.6146164078615874,1.120593541145112,1.3237465108928799,0.9284027104041687,1.2605441673951696,1.1318285227098723,0.7926907099967627,1.0385304679307987
1961-11-21,14.93240817,6.862408167999999,2.7,0,0,7.717894407344153,3.3,6.666775480999999,2.3706647245336043,1.6022684136245364,1.7850510718053652,1.0384436523360692,1.5303669570784595,1.6421309356683444,0.9931628556879523,1.4254810021996762
1961-11-22,14.90240817,3.8924081680000002,1.25,0,0,9.778038920732786,3.3,3.6967754810000004,2.9023610011884586,1.9075802555239263,2.0641499803416448,1.535161995806002,2.175798143392856,1.9824689913984923,1.042704884370174,1.5655846476702926
1961-11-23,19.12240817,-1.2375918320000001,0.0,0,0,12.877279656132865,3.3,-1.4332245190000001,4.951068295876619,3.0856290152565853,2.9201510879637196,2.6710452065120616,3.8645394092211993,3.30454914163269,1.2294004442217092,2.079319230680108
1961-11-24,20.59240817,2.352408168,0.0,0,0,12.325928887375934,3.3,2.1567754810000004,4.843663910102781,3.0364389264249185,2.9577518103610654,2.521510340224839,3.65413590888621,3.262865443055941,1.2946338454834014,2.1462844195990605
1961-11-25,23.38240817,4.7124081680000005,0.0,0,0,12.23064926200884,3.3,4.516775481000001,5.352366963181562,3.341270034536462,3.2320608232824872,2.5678768727316155,3.800719240841605,3.6293489152315086,1.4329524265536993,2.3542019117308075
1961-11-26,24.54240817,7.3824081679999995,0.0,0,0,11.748798991071409,3.3,7.186775481,5.229806587169771,3.2843441831257625,3.241557124050218,2.499143369265919,3.6740100785043457,3.5767945726354986,1.4925036904539157,2.3832850484978136
1961-11-27,21.56240817,2.342408168,0.0,0,0,12.26486077743445,3.3,2.146775481,5.137717884262516,3.1944493476374953,3.052805333123273,2.93830248353862,4.1454199255856,3.449380287259467,1.2888649601234707,2.201845584288995
1961-11-28,4.802408168,1.2624081679999999,0.0,0,0,3.61337010876241,3.3,1.0667754809999999,0.9175150380887288,0.6616744376834636,0.8658538584780041,1.2544215917521941,1.4314278153805648,0.6814108899905539,0.5984389515336939,0.6525269597418423
1961-11-29,4.7124081680000005,0.742408168,0.0,0,0,3.9781190775217814,3.3,0.546775481,0.9979222613045974,0.7174484079722949,0.9015588988905211,1.0530995829876209,1.2471346052621373,0.7173425669509029,0.5989292990548568,0.6771708409729211
1961-11-30,13.38240817,3.552408168,0.0,0,0,8.613594823429338,3.3,3.356775481,2.506052676659697,1.6466816929939625,1.7972492563976994,1.224930207082486,1.7768239241834074,1.6999825659413004,0.8805969259394903,1.3641191345373835
1961-12-01,21.06541737,3.505417369,0.0,0,0,11.651344268300548,3.2,3.658769859,4.567815380367705,2.857501452721873,2.7843655862039167,1.7936226900440544,2.838085723761676,3.081222449205307,1.208969106559442,2.085787226694788
1961-12-02,19.06541737,3.3754173689999996,0.0,0,0,11.148689047105458,3.2,3.5287698589999996,3.9626459186734078,2.502126365672805,2.5001548187184652,1.8659024946841776,2.7648526902497887,2.671818014040547,1.1032667560690013,1.8911629653306923
1961-12-03,21.49541737,10.63541737,0.0,0,0,8.871031500687478,3.2,10.78876986,3.295682131969831,2.1552657426460575,2.261692603187894,1.3560644668012096,2.0350652128926643,2.2750493351352397,1.165570634469293,1.836513423432963
1961-12-04,20.23541737,10.18541737,0.7,0,0,8.382429265241715,3.2,10.33876986,2.9951882861528993,1.9709494244982588,2.0863835099097976,1.5056686970003652,2.1188092987943543,2.064733972443908,1.0851310454119132,1.713533959052544
1961-12-05,10.81541737,1.475417369,0.25,0,0,8.149037886556126,3.2,1.6287698590000002,2.057348596763412,1.3635272244949566,1.5091262564398091,1.793261788984363,2.2394050366736526,1.399980713412981,0.7633621891577479,1.183283457867049
1961-12-06,13.89541737,1.215417369,0.0,0,0,9.959651303958205,3.2,1.3687698590000001,2.84884184362989,1.8301394952941483,1.914354722478003,1.9416937660206621,2.583986069399081,1.9132762755228157,0.862235396147685,1.4564392355975146
1961-12-07,10.88541737,0.9654173690000001,4.57,0,0,8.470047199115879,3.2,1.1187698590000001,2.1452278160206286,1.411027817910374,1.5467239878547292,1.5007831824410458,1.9709758275099274,1.452559103844993,0.7564018253280322,1.1993521137016037
1961-12-08,5.035417369,0.615417369,4.38,0,0,4.2081258186505055,3.2,0.768769859,0.9565280637688387,0.6898563755978886,0.8582483566245691,0.7695578616728709,0.9487765414771167,0.6908211857090721,0.5810736730967913,0.6916784201744116
1961-12-09,8.915417369,3.175417369,1.62,0,0,5.277719137323272,3.2,3.328769859,1.3441651596118147,0.9362421828661852,1.100566597134569,0.6864952957976372,0.9498988663219573,0.9437880525688699,0.6664753125228566,0.9113178918950914
1961-12-10,4.695417368999999,-5.524582631,1.3,0,0,8.728632758922629,3.2,-5.371230141000001,1.6855211477120062,1.1090337351379824,1.2465684480336379,1.2419000737362782,1.6273570908886592,1.1336211505765343,0.5952169125534373,0.8787432363280197
1961-12-11,-4.554582631000001,-7.314582631,1.05,0,0,2.854614418514869,3.2,-7.161230141000001,0.39736532892916576,0.29486244931814104,0.48142045972061454,0.6585897902577034,0.7325641159585077,0.34056297102201233,0.3919985746332083,0.3092692875935187
1961-12-12,-3.7545826310000003,-13.11458263,0.22,0,0,8.281765153682699,3.2,-12.96123014,1.0463221508211877,0.6997121850974175,0.8324120201906543,0.9709868021176544,1.2151116914476487,0.7083898103367847,0.42215553019393603,0.4474636722622729
1961-12-13,-0.464582631,-10.57458263,0.0,0,0,8.701622808027112,3.2,-10.42123014,1.3048854754314445,0.8630521707381487,0.9960600834077389,0.7420713593546024,1.0463364262081392,0.877384420110638,0.48141205175130314,0.6102231921830668
1961-12-14,5.645417369,-4.154582631,0.0,0,0,8.360664682380994,3.2,-4.001230141000001,1.7029535287723847,1.121385532603296,1.2592850732080507,0.4818790236036262,0.8637737030238894,1.1461973025063172,0.6026643465263527,0.9110493331668277
1961-12-15,4.415417369,-1.174582631,3.25,0,0,5.150354886514585,3.2,-1.021230141,1.0910509846161036,0.7624636563093897,0.9262219278826772,0.19207194719343146,0.40919903351435916,0.766727620225012,0.5626563237729231,0.7200385044594212
1961-12-16,12.02541737,1.0154173690000001,2.58,0,0,8.907772158266754,3.2,1.1687698590000002,2.3888519306460823,1.547149494607072,1.6545390758072591,0.6752691727080227,1.1988918576683447,1.6031069922932175,0.7536672879250612,1.2697656315094294
1961-12-17,11.97541737,1.645417369,0.32,0,0,8.502591775965024,3.2,1.798769859,2.2799585982287423,1.4851938362911403,1.6023167825093108,0.9043917333048039,1.396995254441926,1.5347290354735725,0.7484797595942851,1.243685075420989
1961-12-18,11.60541737,-2.564582631,0.0,0,0,10.38146822549493,3.2,-2.411230141,2.787684537067453,1.7663124701439439,1.8091329079240164,1.475974764440746,2.1158348534005147,1.8453505580227956,0.7382998588170203,1.3172240397827526
1961-12-19,9.795417368999999,-3.5045826310000003,0.0,0,0,10.077507518763758,3.2,-3.3512301410000003,2.485814799853978,1.5856712899451286,1.6553025943843283,1.4877568287480705,2.057109990454833,1.6472681562441478,0.6906793883372031,1.1953887479431835
1961-12-20,11.64541737,-4.374582631,0.0,0,0,10.987663207213675,3.2,-4.221230141,3.024893165905608,1.8985207685158534,1.889116379665143,1.6203254532295739,2.3261976420029153,1.989767732779419,0.7323354758124684,1.3429494166799538
1961-12-21,13.43541737,-1.784582631,0.0,0,0,10.688226872962515,3.2,-1.6312301409999999,3.135893891469605,1.9722339620697804,1.9781999208842043,1.4477229366466426,2.1629348550348073,2.07367370599272,0.7877046876072782,1.4457686670295946
1961-12-22,12.24541737,-3.1545826310000002,0.0,0,0,10.78550311007523,3.2,-3.001230141,3.0192448897989346,1.8994196297671206,1.9057693497430632,1.5140217816983754,2.207633540840391,1.9918227255630772,0.7523265820103476,1.3742325508986182
1961-12-23,12.39541737,-5.214582631,0.0,0,0,11.385058214719843,3.2,-5.061230141,3.3126352676606237,2.0642880205899727,1.998608288470025,1.729231069327804,2.5050780390903014,2.1709744075688397,0.7488185646697445,1.4062322108652996
1961-12-24,14.26541737,-6.234582631,0.0,0,0,11.866088748248844,3.2,-6.081230141000001,3.92540134760882,2.418528964691005,2.222547178261487,1.949657476381303,2.8790370489989385,2.5591831430831373,0.7915327166612691,1.5492657612633638
1961-12-25,17.83541737,-3.6045826310000004,0.0,0,0,11.894734697198428,3.2,-3.4512301410000004,4.616029928052224,2.8261416549480223,2.5713848959180616,1.9947163340234975,3.068356788157947,3.0362834471626075,0.9386848106324965,1.8168059913364507
1961-12-26,16.06541737,-0.144582631,0.0,0,0,10.952404594076382,3.2,0.008769859000000019,3.607010587145176,2.2548487987519046,2.220034826773163,1.586343966454894,2.392640095169542,2.3914511893958363,0.8813698549223021,1.6368094908368123
1961-12-27,11.72541737,-3.5045826310000003,0.0,0,0,10.807788546048725,3.2,-3.3512301410000003,2.9422851925796354,1.855814377088142,1.8726828674806097,1.6631241617844739,2.3305147126257486,1.9428987935268136,0.749366847373758,1.3466509570456764
1961-12-28,10.89541737,-3.9245826310000003,0.0,0,0,10.714748833683531,3.2,-3.771230141,2.798053862436693,1.770771068087623,1.8036372629489725,1.63822947901905,2.271240029846207,1.8490257741298521,0.7311200714818551,1.2921184534112495
1961-12-29,5.195417368999999,-6.024582631,0.0,0,0,9.269523793557399,3.2,-5.871230141000001,1.8312177564242127,1.1932425325351024,1.3154256673268518,1.3096714877718274,1.7161186590103719,1.2238477193805968,0.6003014873939863,0.9168218094889499
1961-12-30,16.75541737,-6.834582631,0.0,0,0,12.276714819204527,3.2,-6.681230141,4.725825526271774,2.887202905526437,2.5576868551530105,2.06036397614015,3.1684789533785525,3.102394032148589,0.9335585066154567,1.7533689526082974
1961-12-31,15.38541737,-0.314582631,0.0,0,0,10.946417751014495,3.2,-0.161230141,3.4583302044109225,2.1736273157088903,2.1653205442010046,1.3809772953967225,2.1412937323794385,2.2982014832893567,0.8840850200798311,1.6002730931962557
1962-01-01,15.06404215,-6.305957852000001,0.0,0,0,12.173509489702559,3.25,-6.632590154000001,4.288559779303298,2.6369742113018946,2.4205843291676667,2.0113740672032976,2.940395670308347,2.8041195723005363,0.8678163066204951,1.6341489866050278
1962-01-02,15.03404215,-5.505957852000001,0.0,0,0,12.101303249006294,3.25,-5.832590154000001,4.188444526267345,2.582503380490303,2.3949904623086398,2.0660144371339033,2.9670252790846146,2.737750262792381,0.8636164715295437,1.6355329454494476
1962-01-03,16.67404215,2.314042148,0.0,0,0,10.563334180563178,3.25,1.987409846,3.572325946080787,2.254910884750984,2.29395823308802,1.487043145047036,2.201285262024562,2.3855785266477945,0.9558035366652797,1.6671725264895527
1962-01-04,18.31404215,4.6440421480000005,0.15,0,0,10.274454303732924,3.25,4.317409846,3.66379289168999,2.3222664348426005,2.3773092840425862,1.4230716523737497,2.139417211673555,2.463067534392437,1.0285341047277916,1.754453793134463
1962-01-05,15.37404215,-3.245957852,0.15,0,0,11.897122851547769,3.25,-3.5725901540000002,4.013992896176693,2.4938085477224696,2.394487317271084,2.161703503912001,3.0068961210316756,2.6436677293971154,0.9127507953639404,1.666634515065617
1962-01-06,7.654042147999999,-8.305957852,0.0,0,0,11.51287369295504,3.25,-8.632590154,2.679401414699471,1.6978720906771316,1.7375265347124655,1.9286067523481478,2.5043535496421483,1.7626856283852423,0.6963879560950503,1.1275425266166912
1962-01-07,10.57404215,-1.7059578519999998,0.0,0,0,10.00955254028237,3.25,-2.0325901539999998,2.5973089088794965,1.672950098643037,1.7908130655229249,1.4378767121892657,1.962013733916395,1.7350193315580351,0.7884319869827573,1.269512072211044
1962-01-08,10.03404215,-3.485957852,0.45,0,0,10.657203796456301,3.25,-3.812590154,2.6988962312641136,1.7285311463700486,1.8254981537395119,1.3997242434644919,1.9545053720888927,1.7959774308866434,0.7835635279949681,1.2668188474176731
1962-01-09,3.764042148,-10.57595785,0.47,0,0,11.214126974037677,3.25,-10.902590152,2.117735787690449,1.3623575773058618,1.4592277435682524,1.4230087360950618,1.877474707453132,1.401988741345846,0.6275076335749245,0.8896664994352648
1962-01-10,-7.9359578520000005,-15.41595785,0.1,0,0,7.2723563098701645,3.25,-15.742590152,0.7882994214652926,0.5390878098119088,0.6848757744596838,0.9337617676991018,1.0936081173438141,0.5426032003966058,0.37746588342723403,0.2725925440184494
1962-01-11,-2.0559578519999997,-19.07595785,0.0,0,0,12.322404113288037,3.25,-19.402590152000002,1.7190155057622931,1.1047763840390004,1.1522336460462392,1.1578483332281684,1.5432685959842127,1.1303085947434928,0.498123078705019,0.48870563194663974
1962-01-12,7.874042147999999,-12.51595785,0.0,0,0,12.856582073206516,3.25,-12.842590152,3.1211075331824847,1.959635876369037,1.8712091587705353,1.1908679083077758,1.8810892250948614,2.0383892450912464,0.7346173434444144,1.1595717293500525
1962-01-13,12.63404215,-6.405957852,0.0,0,0,12.565931159442638,3.25,-6.732590154,3.69973361463689,2.320781389379783,2.250765494602142,1.0609521249797025,1.8475385439916097,2.439822414747078,0.9064646282272959,1.5301329925555518
1962-01-14,10.73404215,0.08404214800000001,0.0,0,0,9.448079618273411,3.25,-0.24259015399999997,2.426605692556757,1.5935853462240912,1.7559448676550067,0.6396954693211209,1.1103626516283358,1.6436743128506,0.85451754595879,1.2799738999053045
1962-01-15,6.684042148,-11.22595785,0.0,0,0,12.649530369140066,3.25,-11.552590152,2.7735689665726135,1.7640011078650666,1.7784999383215554,1.6728383283937698,2.274261374595831,1.8289644543787493,0.7499379399719543,1.1090612713532222
1962-01-16,6.594042148,-5.055957852,0.0,0,0,10.29358980087269,3.25,-5.382590154,2.1692814699726717,1.4240173500040045,1.5867981488505878,1.254701687056764,1.6917659512113734,1.4635479638063063,0.7652884641624624,1.0791615968534052
1962-01-17,10.66404215,-6.7659578520000005,0.0,0,0,12.585774302510542,3.25,-7.092590154000001,3.269987733229305,2.078445439615398,2.096116131422474,1.6460132396848985,2.333867308443544,2.1716190331867087,0.903313508242308,1.4142118081965829
1962-01-18,5.894042148,-7.155957852,0.0,0,0,11.205739459295053,3.25,-7.482590154,2.258580981518219,1.4756922335229885,1.623590329826222,1.272831541751817,1.7364902243890674,1.5192688136643684,0.7735685033231542,1.0680395926892952
1962-01-19,-5.235957852,-12.66595785,0.0,0,0,7.6112474581354865,3.25,-12.992590152,0.9339013860618371,0.6443553763196217,0.818553853415541,0.9600938267308441,1.1439474056902148,0.648996147375779,0.47204353466113996,0.4148361930940739
1962-01-20,-5.715957852000001,-14.96595785,0.0,0,0,9.201891969914813,3.25,-15.292590152,1.035407481052769,0.704704497411269,0.8724539368988817,0.9326417858237757,1.143295092360778,0.7121245662755443,0.4822506504727947,0.3922736518565841
1962-01-21,4.8540421480000004,-7.125957852000001,0.0,0,0,10.901037108747847,3.25,-7.452590154000001,2.0662427081062367,1.366447730578238,1.5431484177891064,0.8191840000758863,1.2365305754842013,1.4013467597861324,0.7762717363051405,1.0129249852710052
1962-01-22,-3.0359578519999997,-12.07595785,0.0,0,0,9.126621094788192,3.25,-12.402590152,1.1902349779847687,0.8115691541911307,0.99857713644585,0.7528379177712027,0.9906068595059443,0.8209850106977922,0.5573033362727109,0.541434469307804
1962-01-23,5.214042148,-11.39595785,0.0,0,0,13.07036139909861,3.25,-11.722590152,2.5323662978878367,1.640243081265513,1.7300135799112462,1.1949253108399405,1.7320946704867586,1.6933278325438186,0.8152559772437986,1.065822135475713
1962-01-24,19.43404215,-3.085957852,0.0,0,0,13.894788976618642,3.25,-3.412590154,5.379486829447813,3.361540462092198,3.1593802605660173,1.7432845240993737,2.8493611834459687,3.624680837596804,1.421904796591597,2.2311600206072
1962-01-25,18.56404215,5.034042148,0.22,0,0,11.624781947366293,3.25,4.707409846,3.84259815561623,2.507185376251636,2.6452972803101416,1.0054760755894798,1.721729886755033,2.6492640488840045,1.36538774228773,1.9922844181956019
1962-01-26,10.99404215,1.244042148,0.1,0,0,9.645809486562479,3.25,0.917409846,2.398134679142657,1.6157884067767938,1.830639614594876,1.360543054550878,1.8032566785841067,1.6594496741320288,1.0107001728084541,1.3695970270106852
1962-01-27,13.03404215,-1.265957852,0.0,0,0,12.38112131738415,3.25,-1.592590154,3.288582475506593,2.1502525613336947,2.298006394512207,2.0423160857216,2.6836552137905887,2.245398406825265,1.1669307741262218,1.654605542967743
1962-01-28,17.30404215,-3.335957852,0.0,0,0,14.158801680594243,3.25,-3.662590154,4.786426583894464,3.034474270595282,2.94232348993875,2.5822588522578576,3.555047220102118,3.2280168212173512,1.3808141288898237,2.0985529319001386
1962-01-29,22.33404215,-2.715957852,0.0,0,0,14.635944148973074,3.25,-3.042590154,6.387113749837835,3.9799971377302423,3.655532754786168,2.946731071140807,4.24980100253219,4.342923244162875,1.728582107070711,2.6027314248244693
1962-01-30,22.45404215,-2.335957852,0.0,0,0,14.73250016867988,3.25,-2.662590154,6.387026876476712,3.9884196276458677,3.686059039494875,3.0517685147489892,4.348431493793395,4.352316257776498,1.7652233378428428,2.6341376207247555
1962-01-31,23.39404215,-1.4459578519999998,0.0,0,0,14.826466979914443,3.25,-1.7725901539999998,6.60600969598397,4.1275336621845415,3.823807917307367,3.219378664886795,4.550007593411397,4.519165275532002,1.859581554179404,2.7478058869383797
1962-02-01,21.49196132,-1.5980386780000002,0.0,0,0,14.830512241458717,3.66,-1.5800064000000003,6.284033900782947,3.9480053640569213,3.696295908556166,3.2811720272116993,4.594476656348837,4.248424768696029,1.7542164022687927,2.5730338886973834
1962-02-02,22.41196132,-2.238038678,0.0,0,0,15.09708934171585,3.66,-2.2200064,6.759890569821448,4.229913183777386,3.8820328423893393,3.4814648702578204,4.901520368145972,4.570965778453164,1.8456722169453077,2.6943545224244247
1962-02-03,26.69196132,0.461961322,0.0,0,0,15.190849217735673,3.66,0.4799936,8.063177317063165,5.013388309057256,4.509328040779648,3.794404319192199,5.453283242075906,5.501795911579631,2.197480061491454,3.1637607891032316
1962-02-04,26.88196132,2.921961322,0.0,0,0,15.092196818011455,3.66,2.9399936,7.669793366936991,4.809180263061876,4.480440076870343,3.659932959820252,5.20091608891214,5.276637520818005,2.257720845906731,3.1819478235411545
1962-02-05,23.59196132,-1.178038678,0.0,0,0,15.470595806867802,3.66,-1.1600064,7.095660838771942,4.453734945604473,4.10843261570749,3.823465681081054,5.294008715422142,4.828696730989616,2.0236489407040565,2.8838095270440816
1962-02-06,7.161961322000001,-7.608038678,0.0,0,0,13.928665855686669,3.66,-7.5900064,2.782160553171186,1.8498128203809816,2.0692500780544787,2.48964427500351,3.0713865841044616,1.9027838255079386,1.1288597539448029,1.346199331016936
1962-02-07,16.77196132,-2.138038678,0.0,0,0,15.105944202016689,3.66,-2.1200064,4.789150124885948,3.0985897266850713,3.1344598582096896,2.7722588284928853,3.753200187776266,3.2594447293251414,1.6191082923881763,2.2110425355941405
1962-02-08,25.91196132,-2.058038678,0.0,0,0,16.075936456126886,3.66,-2.0400063999999998,8.282803694139881,5.1653456107650095,4.570730111536429,3.6873420757818924,5.412116534261366,5.63965719608192,2.281653044050181,3.2241564826597378
1962-02-09,22.25196132,1.191961322,0.0,0,0,15.598329145567918,3.66,1.2099936,6.214817768407483,3.982080616642613,3.8896691619952386,2.925338184670072,4.169185113139286,4.268535816177741,2.0417622228996337,2.801913876598096
1962-02-10,21.59196132,-2.828038678,0.0,0,0,16.253880010234404,3.66,-2.8100064,6.660184044941613,4.224150741514177,3.970418736380724,3.6219158696612115,5.0060940970916725,4.5416842944591735,2.0372087779716765,2.7959344809320688
1962-02-11,33.12196132,5.581961322000001,0.0,0,0,16.13591514473446,3.66,5.5999936,10.091408418644793,6.302637184203971,5.721151387209703,4.438853208969942,6.413318273904775,7.077519818843181,3.1131750433559846,4.13291475395584
1962-02-12,32.09196132,7.1719613220000005,0.0,0,0,16.08675992039783,3.66,7.1899936,9.23031024572819,5.83003324460289,5.49142572596931,4.3743545004436815,6.146443535983712,6.516508605938363,3.066556839538268,3.99681013344121
1962-02-13,30.43196132,9.261961322000001,0.0,0,0,15.779888617156258,3.66,9.279993600000001,7.9823451915040105,5.135953729604538,5.054442470344841,4.15584669251474,5.641854394661564,5.669605396763175,2.9206042410892072,3.738296409257658
1962-02-14,27.08196132,9.961961322,1.25,0,0,15.068900133857499,3.66,9.9799936,6.389697607339275,4.210065271014198,4.329199262753397,3.9196230405063024,5.074721708439761,4.547194335777657,2.590585501833062,3.267798506640426
1962-02-15,18.32196132,6.4619613220000005,0.55,0,0,12.950139695496523,3.66,6.4799936,3.867171306959056,2.643655077682919,2.9393429404768536,3.0409509933719088,3.7303310232069156,2.7500225675858143,1.8443748325715852,2.267392099500433
1962-02-16,18.35196132,-1.718038678,0.0,0,0,16.64480022754012,3.66,-1.7000064000000001,5.393538123762937,3.5231399070628324,3.568864523589424,3.8047300686515877,4.8885496090598695,3.715445672965363,1.98801458557752,2.563980019674559
1962-02-17,25.28196132,6.571961322000001,0.0,0,0,16.10725182843733,3.66,6.589993600000001,6.490450392902286,4.260773900049477,4.335287358009576,3.5364751956525717,4.7459157439237245,4.580636913925165,2.558904022212698,3.2486448374187997
1962-02-18,21.53196132,-2.6480386780000003,0.0,0,0,17.501447057705263,3.66,-2.6300064,6.744388298215035,4.336595391059996,4.174878927813889,3.970383623982254,5.349532168516819,4.65028571005152,2.309042878538325,2.9907280546011714
1962-02-19,15.09196132,-3.9180386780000003,0.0,0,0,17.01219319072271,3.66,-3.9000064,4.673311908993807,3.0927122774969598,3.244587484382383,3.213124388719687,4.157506691379517,3.2323322017492133,1.8758194894079887,2.288201396187686
1962-02-20,16.23196132,6.721961322,0.0,0,0,11.664056120764842,3.66,6.7399936,3.1600383987290828,2.222469287542343,2.570574503790086,1.9878100876309388,2.527020879008657,2.28225952588823,1.7338892390937721,2.0553532016135385
1962-02-21,22.96196132,7.061961322,0.0,0,0,15.846737759741593,3.66,7.0799936,5.544164242942891,3.729275728608702,3.9680666780083165,2.834662891589385,3.8356902359308798,3.9582730908624866,2.4896534098509204,3.014872765252149
1962-02-22,19.97196132,-1.7480386780000001,0.0,0,0,17.87777988448406,3.66,-1.7300064000000002,6.081819397919633,3.9807710000494327,4.003877765351151,3.6677954689213164,4.884361301369697,4.228098460049082,2.328327621062166,2.8990750235388982
1962-02-23,15.70196132,5.121961322,0.0,0,0,13.026857173698463,3.66,5.1399935999999995,3.3792683782871826,2.37114038159309,2.746017506880429,2.3477438380903983,2.935036970396326,2.4415058893613875,1.855564306635581,2.142305917267664
1962-02-24,13.97196132,-4.288038678,0.0,0,0,17.66048396579651,3.66,-4.270006400000001,4.445027875179342,2.982610425006851,3.2195781121365163,3.2534527516178566,4.141320797786232,3.1053928331483758,1.9616766077643233,2.2664279115410593
1962-02-25,7.651961322000001,-3.618038678,0.43,0,0,14.208033221225039,3.66,-3.6000064,2.588891367023565,1.823938731248419,2.226189890729119,2.1881311348233035,2.672079971161482,1.8621040252351118,1.5078081619819979,1.5677405449026611
1962-02-26,6.511961322,-5.9980386779999995,2.75,0,0,15.377084550360703,3.66,-5.9800064,2.633135483997181,1.8451833466656444,2.244386999154445,2.1644792209247314,2.6706380598143293,1.8855377230418877,1.5066595695966616,1.5155549243832926
1962-02-27,0.121961322,-9.408038677999999,1.2,0,0,13.049334478753606,3.66,-9.390006399999999,1.6464157163976727,1.186070894285872,1.5607138604531552,1.6047179200208637,1.9161845212062374,1.199338151145088,1.110854348160298,0.9676662959954798
1962-02-28,-1.5180386780000001,-12.18803868,0.0,0,0,14.362735413926062,3.66,-12.170006402,1.6263238359775267,1.1658965184604448,1.5328695495045292,1.4903106524218221,1.8067481537579844,1.1798045930108954,1.0846806175516825,0.8574546122137425
1962-03-01,4.09807349,-13.41192651,0.0,0,0,18.65999729839256,3.95,-13.975344896000001,2.985520461417977,2.028044134979071,2.3750197101439756,2.0444916704439495,2.7025890774342622,2.074706120891921,1.4672856055703798,1.3328012865925731
1962-03-02,17.07807349,-7.68192651,0.0,0,0,19.894968652836162,3.95,-8.245344896,6.283262833852336,4.09970457739177,4.089028007773459,2.9292511031106185,4.298145331901819,4.319676183241739,2.362684012986721,2.7603002158767374
1962-03-03,23.43807349,-0.43192651,0.0,0,0,19.64092521172556,3.95,-0.995344896,7.796196797820042,5.08287920346433,5.04543198029811,3.2966620617249465,4.891588208310344,5.444933843780466,2.9882898553313617,3.5829465736031803
1962-03-04,21.21807349,-3.96192651,0.0,0,0,20.110381157163864,3.95,-4.525344896,7.443994107013705,4.846032610485305,4.767339889687301,3.911935347330487,5.484698942875561,5.160508094280063,2.8010932903808166,3.3376134528812416
1962-03-05,13.80807349,-4.01192651,0.0,0,0,19.062648224444434,3.95,-4.575344896000001,4.745513483109562,3.211668509013119,3.5816198108046375,3.312031504056396,4.285987075364796,3.3320935108829333,2.2401360241817816,2.4230078027306488
1962-03-06,13.32807349,-5.87192651,0.0,0,0,19.71304824907275,3.95,-6.435344896,4.839441287902402,3.260860083032506,3.588890776133166,3.429796187707355,4.444429441668427,3.3821006975289154,2.228382008417302,2.4025361592890495
1962-03-07,19.19807349,3.48807349,0.0,0,0,18.18969629535287,3.95,2.924655104,5.4642989234598165,3.7360746350870433,4.158303017922262,3.0579647937933307,4.094787116291324,3.9080515733829055,2.7108673426755536,2.9877217369419085
1962-03-08,16.64807349,9.73807349,0.0,0,0,10.311122379034583,3.95,9.174655104,3.0341764855886306,2.1891586766286095,2.616839291415231,1.4294147124886665,1.9361193886173769,2.221201984095387,1.8669306448523721,2.1282335705542064
1962-03-09,17.11807349,-0.29192651,0.0,0,0,19.41506048260397,3.95,-0.8553448960000001,5.397299799987345,3.675027323346633,4.079744458477332,3.598557498255738,4.665992794941238,3.833631687434064,2.6375893119694713,2.8671936115014014
1962-03-10,23.79807349,5.14807349,0.0,0,0,19.653583133077202,3.95,4.584655103999999,7.043089039625644,4.753461996896746,5.056083255063422,4.123041256012337,5.46091797811918,5.0436591069366274,3.286025037600414,3.7043018010692226
1962-03-11,21.13807349,5.38807349,0.0,0,0,18.741210889890667,3.95,4.824655104,5.9147041495383,4.066649106648281,4.513697862968011,3.7828090165413637,4.882944366059025,4.268772729378405,3.0272256515321825,3.2987888494023796
1962-03-12,16.14807349,-4.54192651,0.0,0,0,21.038559495457356,3.95,-5.105344896,5.716549360046106,3.8528645678622158,4.1563764235727,4.14058969023879,5.331750615259493,4.018033612682612,2.6487817548907797,2.87506655501782
