Date,TMax,TMin,Precip,Snow,SDep,Rs,Wind,TDew,ASCEr,ASCEg
Units,C,C,mm/day,mm/day,mm,MJ/m2,m/s,C,mm/day,mm/day
1995-11-28,6.134270004609999,-4.985729995390001,0.0,0,0,9.672824187033482,2.75,-5.719445084390001,1.9646814698727695,1.2946243446793593
1995-11-29,17.7842700046,-4.42572999539,0.0,0,0,12.643453976682725,2.75,-5.159445084390001,4.503545173303182,2.780515149922273
1995-11-30,24.4442700046,-2.1957299953900002,0.0,0,0,12.734925931845716,2.75,-2.92944508439,6.213380443894356,3.764253155050726
1995-12-01,20.5543734948,1.09437349475,0.0,0,0,12.002222207200445,2.68,0.7882803047499999,4.400434580748303,2.7377580933344188
1995-12-02,27.7643734948,-0.5556265052480001,0.0,0,0,12.573946561205892,2.68,-0.8617196952480001,6.8966011569040395,4.15030445891993
1995-12-03,19.4543734948,3.8743734947500004,0.0,0,0,10.984877777521623,2.68,3.5682803047500005,3.6876978034024157,2.336178021765639
1995-12-04,19.9843734948,-0.015626505247700002,0.0,0,0,11.944382503228132,2.68,-0.3217196952477,4.375595624756984,2.7085057955003573
1995-12-05,13.3243734948,1.66437349475,0.0,0,0,9.44553761627494,2.68,1.35828030475,2.504724062768642,1.6308258801598126
1995-12-06,14.4243734948,-2.7856265052499998,0.0,0,0,11.470560448596654,2.68,-3.0917196952499997,3.2958910673339883,2.0701939508850193
1995-12-07,6.12437349475,-2.7956265052499996,0.323112023192,0,0,7.8554861544072185,2.68,-3.1017196952499995,1.6084711798399334,1.0774807470045011
1995-12-08,11.6443734948,-4.40562650525,0.100972507248,0,0,11.160367359728374,2.68,-4.71171969525,2.842081470313664,1.7971604090968771
1995-12-09,-0.5556265052480001,-11.1156265052,0.0,0,0,9.015188567412984,2.68,-11.4217196952,1.3045038199785675,0.866085348962007
1995-12-10,7.77437349475,-11.6656265052,0.0,0,0,11.954669034753335,2.68,-11.971719695200001,2.6932378483406842,1.6866661860690524
1995-12-11,17.2043734948,-6.10562650525,0.0,0,0,12.151539805152298,2.68,-6.41171969525,4.3440445244233326,2.6546699398934828
1995-12-12,13.8843734948,-1.11562650525,0.0,0,0,10.638445401886159,2.68,-1.4217196952500002,2.95381165722845,1.8687171354165233
1995-12-13,26.6543734948,-0.015626505247700002,0.0,0,0,12.041005720499873,2.68,-0.3217196952477,6.363060217974901,3.8192631041961844
1995-12-14,21.0843734948,2.76437349475,0.0,0,0,11.236108312255435,2.68,2.45828030475,4.2380877073169945,2.6220610887734597
1995-12-15,18.3143734948,3.32437349475,0.0,0,0,10.43152670615322,2.68,3.01828030475,3.422875279636808,2.157018537838696
1995-12-16,6.694373494750001,2.76437349475,0.323112023192,0,0,3.671524030091197,2.68,2.45828030475,1.0127708147750303,0.7335725666472297
1995-12-17,9.98437349475,6.654373494750001,13.005258933499999,0,0,3.136740521852612,2.68,6.34828030475,1.0014901457143228,0.7234517898341938
1995-12-18,7.20437349475,-1.12562650525,5.62416865369,0,0,7.227197259746528,2.68,-1.43171969525,1.5973409298093664,1.0700058412506903
1995-12-19,7.76437349475,-1.11562650525,0.100972507248,0,0,7.601977089722276,2.68,-1.4217196952500002,1.6974102371426791,1.1293888948758266
1995-12-20,-1.08562650525,-5.0056265052499995,0.151458760871,0,0,3.736124205721515,2.68,-5.31171969525,0.721000907198181,0.5247140704446638
1995-12-21,2.1943734947499998,-2.23562650525,0.030291752174299996,0,0,4.1374120860727714,2.68,-2.54171969525,0.8959065404481323,0.6422761659276318
1995-12-22,1.09437349475,-3.8756265052499996,0.0,0,0,4.615183350542996,2.68,-4.18171969525,0.9087792419756214,0.644192385289579
1995-12-23,5.55437349475,-7.2156265052499995,0.0,0,0,9.89410286273699,2.68,-7.52171969525,1.9205808380399674,1.2400074193619026
1995-12-24,10.5543734948,-6.6756265052499995,0.0,0,0,11.28481735477468,2.68,-6.98171969525,2.817848631508316,1.7666309269351685
1995-12-25,13.3143734948,-6.11562650525,0.0,0,0,11.664009011395258,2.68,-6.42171969525,3.368896687739309,2.087891058008566
1995-12-26,16.6643734948,-4.44562650525,0.0,0,0,11.83031680267708,2.68,-4.75171969525,4.005048387673542,2.4596777327531187
1995-12-27,9.43437349475,-1.6756265052500001,0.0,0,0,9.007369829457456,2.68,-1.9817196952500002,2.081020643849006,1.355853314343372
1995-12-28,5.55437349475,-7.22562650525,0.0,0,0,9.969739627402356,2.68,-7.5317196952500005,1.9269682327215267,1.2462371675624893
1995-12-29,3.3143734947500003,-4.99562650525,2.74645219713,0,0,7.3596276728174095,2.68,-5.30171969525,1.358018335735298,0.9151002147988849
1995-12-30,8.87437349475,0.5443734947519999,1.11069757972,0,0,7.279358272496984,2.68,0.2382803047519999,1.7148592935183553,1.150557366189652
1995-12-31,9.42437349475,-3.3356265052499996,0.0,0,0,9.93823471955441,2.68,-3.6417196952499995,2.269422940272579,1.464007695868331
1996-01-01,5.626519642919999,0.596519642921,0.0,0,0,4.693124883808402,2.78,-0.02213115107899999,1.2134698888438922,0.8466513465616153
1996-01-02,2.27651964292,-4.92348035708,0.0,0,0,6.598618263665385,2.78,-5.5421311510799995,1.2733443497590062,0.864158047064912
1996-01-03,7.276519642919999,-9.93348035708,0.0,0,0,11.643464729085764,2.78,-10.552131151080001,2.5617286859883155,1.6175402388954492
1996-01-04,13.3765196429,-3.81348035708,0.0,0,0,11.514884600541775,2.78,-4.43213115108,3.2885728155508898,2.0619385560715
1996-01-05,0.0765196429208,-4.93348035708,0.0,0,0,4.819237255058723,2.78,-5.552131151079999,0.9529974488255774,0.6695271508936602
1996-01-06,0.0565196429208,-8.26348035708,0.0,0,0,7.632630476951922,2.78,-8.882131151080001,1.2483637375647483,0.8420437209625188
1996-01-07,1.17651964292,-12.7134803571,0.0,0,0,10.909194013751328,2.78,-13.3321311511,1.7336863228102741,1.1250037553226704
1996-01-08,15.6165196429,-9.36348035708,0.0,0,0,12.780055921455864,2.78,-9.98213115108,4.438017458382347,2.7218773801243294
1996-01-09,18.386519642899998,-4.37348035708,0.0,0,0,12.563770406782604,2.78,-4.99213115108,4.663370191590602,2.867795336035774
1996-01-10,16.7265196429,-4.37348035708,0.0,0,0,12.482418780009494,2.78,-4.99213115108,4.217874586166977,2.614020288452888
1996-01-11,15.0565196429,0.6265196429209999,0.0,0,0,10.978373801678256,2.78,0.007868848920999927,3.198918683970966,2.046174672052539
1996-01-12,20.6065196429,-1.59348035708,0.0,0,0,12.633433571605625,2.78,-2.21213115108,4.972579019498432,3.0663445197949333
1996-01-13,24.4965196429,-0.483480357079,0.0,0,0,12.844242758381126,2.78,-1.102131151079,6.032244221135489,3.682424491924951
1996-01-14,22.8265196429,0.0565196429208,0.0,0,0,12.772188726855656,2.78,-0.5621311510792,5.430875839887925,3.3451989253549335
1996-01-15,11.756519642899999,0.606519642921,0.0,0,0,9.731385941568124,2.78,-0.01213115107899998,2.4704665390886826,1.6278091278014106
1996-01-16,23.386519642899998,-0.493480357079,0.0,0,0,13.033677617957002,2.78,-1.112131151079,5.707732379789263,3.511247941650055
1996-01-17,22.8265196429,-2.14348035708,2.5343697596500002e-08,0,0,13.241169509666074,2.78,-2.76213115108,5.77636648009035,3.5487866828850394
1996-01-18,-1.4534803570800001,-11.0534803571,5.0687395193e-09,0,0,9.205128682317834,2.78,-11.6721311511,1.2863536877359474,0.8731455691560787
1996-01-19,6.156519642919999,-13.2634803571,0.0,0,0,13.247610179219556,2.78,-13.882131151100001,2.6661977529241807,1.7050359929984278
1996-01-20,10.596519642899999,-7.703480357080001,0.0,0,0,12.992983349210451,2.78,-8.32213115108,3.1509163441217543,2.0146168977480863
1996-01-21,18.3965196429,-7.713480357080001,0.0,0,0,13.868721312720337,2.78,-8.33213115108,5.153942081466075,3.1896951877178004
1996-01-22,23.3665196429,-1.59348035708,0.0,0,0,13.709429187895408,2.78,-2.21213115108,5.9326172122418335,3.6688357117064716
1996-01-23,11.2165196429,-7.15348035708,0.0,0,0,13.288967775680353,2.78,-7.77213115108,3.2642554321823587,2.095403087493593
1996-01-24,12.2765196429,-10.483480357100001,0.0,0,0,14.084625715443378,2.78,-11.102131151100002,3.8138690023713213,2.4108991395330563
1996-01-25,19.4965196429,-4.37348035708,0.0,0,0,14.080148105051713,2.78,-4.99213115108,5.140580495575019,3.216060097039496
1996-01-26,5.13651964292,-9.93348035708,0.0,0,0,12.777713006065824,2.78,-10.552131151080001,2.2903276372052335,1.512418065878224
